spotted,battles_on_stunning_vehicles,hits,battle_avg_xp,draws,max_xp,survived_battles,wins,losses,capture_points,battles,damage_dealt,damage_received,max_frags,shots,frags,max_damage,xp,avg_damage_assisted,piercings,user_id,nickname,wn8
5444,202,26541,312,58,2150,1378,3158,3378,3296,6594,2935946,4675624,6,50580,3692,5902,2054752,201.9,13869,508297984,coperffield,"615,28"
13303,489,73065,652,171,2640,4265,7373,7143,8684,14687,15809806,15219120,7,107087,11407,7648,9577025,342.59,51737,517100054,PaulvonJagenthroph,"1309,11"
18476,763,114784,426,341,2519,7170,12678,12696,39336,25715,20429611,21844911,8,189000,18311,7275,10954403,224.47,77594,604226850,DESTRQ_13953720,"1001,22"
11699,137,65678,368,86,1740,3392,6660,6746,16450,13492,8887987,9662097,7,99807,9324,5473,4966287,230.39,45569,501836156,fajiulino,"1005,62"
1466,0,5633,110,22,957,384,1060,1353,2119,2435,114940,568501,5,22409,391,1360,267369,53.71,2997,514008078,alexis2514,"32,61"
3038,0,12719,253,31,1483,866,1954,2207,4157,4192,1264867,2075392,9,24143,1955,3148,1060094,154.14,8533,605946763,ALTRON_421,"444,33"
1066,317,6461,348,25,1847,407,853,1110,1367,1988,690279,1348747,7,14692,710,3196,691225,144.24,2799,509114394,_MARYNO_,"349,41"
306,0,1478,174,3,2072,83,237,266,507,506,54470,146619,9,3092,162,1325,88157,62.3,879,607915468,RenamedUser_72065539,"125,71"
19544,54,137711,624,298,2399,8416,13411,12981,24674,26690,31552494,27295173,8,205190,22568,9192,16664396,330.64,94764,502387622,marcin86sc,"1351,33"
30173,20,203960,556,458,2497,10299,15184,11746,34494,27388,32129205,24966766,10,297776,30512,6250,15233354,317.83,49758,618948113,OzekiSan_520554,"1906,27"
34096,727,289566,612,492,2745,11778,20033,16682,35371,37207,44589079,37580288,10,410606,44328,6856,22783528,380.88,187889,597491331,KONCYL_UA,"1883,73"
382,0,1820,134,13,598,128,278,319,1174,610,46697,155068,5,6766,156,0,81661,107.1,235,622110423,RenamedUser_12402945,"55,10"
4793,25,53915,466,127,1983,3765,4992,4576,12653,9695,9370743,7446297,7,88118,9453,6220,4521180,228.13,38304,654932843,FavkO_2707019,"1322,33"
23548,900,110356,332,250,2077,6838,13257,13555,39800,27062,16593538,19660601,8,185771,16198,6231,8995748,263.49,52470,637675196,pancir9,"832,78"
2559,0,14096,269,24,1291,556,1181,1321,7191,2526,886954,1427463,8,34275,1203,3039,680547,134.49,7707,626054686,RenamedUser_24334074,"534,02"
3086,16,16438,507,38,2097,635,1437,1558,4406,3033,2210455,2869483,7,25133,1883,4469,1538592,250.75,10938,591337859,hipnoz80,"947,46"
10744,0,107964,589,199,2328,4747,7222,6305,24289,13726,17032794,11545770,8,178465,14768,7552,8091125,407.72,19051,595594117,Chepo4ek,"1785,58"
2594,0,10714,260,53,1510,811,1617,1610,5023,3280,1125227,1540844,7,21217,2190,0,853168,0.0,0,619384573,_DragO___1910360,"662,11"
368,0,3180,582,7,1827,139,293,275,627,575,498910,469765,6,5033,439,4722,334773,284.77,2186,550541105,SahtekaR_,"1114,57"
396,0,3168,151,13,952,328,548,667,1314,1228,179935,199061,5,8966,495,0,185194,36.9,33,621387346,RenamedUser_8216336,"259,39"
1096,0,8430,242,22,1560,454,1040,1264,2045,2326,542695,1431406,5,14691,822,2696,563216,101.11,4534,544372682,Mafai39,"288,08"
976,96,7964,190,24,1383,440,893,1074,2045,1991,281223,634522,4,15395,614,2013,378031,69.33,4073,513977570,Generalolirob54,"158,97"
598,0,2926,201,14,799,90,300,297,676,611,100390,217457,4,6987,259,1451,122571,97.03,1641,625187363,RenamedUser_21851930,"312,50"
327,0,2458,164,6,652,173,306,327,979,639,89786,167855,4,5720,265,0,104530,0.0,0,500716853,Qweez,"239,76"
1020,0,5919,241,16,1291,297,632,694,1714,1342,364150,542931,6,12516,686,264,323935,53.64,100,506679684,finn0y,"483,17"
611,0,4741,153,9,861,283,652,732,1073,1393,116804,347489,4,12349,347,1450,213339,61.59,2288,632416213,RenamedUser_64884032,"64,09"
785,20,4913,284,17,1913,148,382,468,800,867,310362,403887,7,7943,480,2857,245882,141.23,2798,576144295,Maniack108,"840,79"
1283,0,8873,214,22,1308,623,1336,1532,4173,2890,669161,1174817,7,17346,1330,3179,618708,89.14,5477,605147847,volk_1000_311,"311,22"
1643,0,7360,175,21,1134,330,927,1063,2436,2011,300983,646999,7,18476,671,599,352510,114.56,394,508798774,nabukadnazard,"186,56"
2938,0,17150,418,31,1805,794,1761,1517,9191,3309,2678548,2939599,8,23010,2903,5013,1381787,233.08,12955,605655098,Woker_Z,"1255,43"
10356,422,30166,285,92,1860,1090,4448,5275,4385,9815,3466552,6797354,6,60262,3829,4294,2795712,197.19,19030,637401122,proVlad1199,"420,04"
4294,44,26827,402,56,1995,887,1911,1833,3683,3800,1647515,1940503,7,50723,2141,3273,1526665,206.85,15871,675631784,vavan4balu,"916,13"
800,0,8013,255,19,1278,512,828,899,2701,1746,449985,579725,6,13758,921,0,445137,0.0,0,506569250,Xnilo9,"462,61"
1035,0,7320,235,20,1351,535,1078,1315,1958,2413,733582,979839,9,21199,1120,3586,567337,90.42,4765,607977143,RenamedUser_72702979,"396,02"
14844,114,83784,215,135,1404,3068,8358,9407,26589,17900,3579768,8007145,7,170591,6801,2432,3845751,129.75,48565,533354879,jcbab,"318,56"
3216,0,13595,214,41,1690,622,1574,1790,5375,3405,657548,1198854,7,27805,1668,1959,729414,86.14,883,637469003,sanekgroza,"331,75"
869,0,2959,231,15,1233,226,540,592,1160,1147,303501,502730,6,6899,576,1793,264946,226.39,87,637386761,RenamedUser_3597696,"475,89"
631,0,4908,130,10,785,119,464,581,998,1055,71868,245585,4,19778,250,1232,136656,56.96,2130,629510383,2004_Dimon_2015,"38,13"
1637,164,7453,270,23,1605,483,1135,1269,3493,2427,647540,1138724,6,17526,1030,2478,655203,101.94,4512,520977700,ekinbaha,"374,78"
1222,0,3104,135,6,922,251,708,900,1098,1614,87808,389398,4,8072,277,815,217824,62.85,1653,531800836,XxDZIonEKxX,"41,20"
446,0,4717,166,11,856,251,467,544,1523,1022,125560,285785,4,12027,334,1000,169875,64.87,2140,621443744,andrey_marusik,"157,92"
7345,341,27576,516,66,2436,1223,2509,2252,4882,4827,4444231,4226927,8,42654,4268,5131,2489299,378.55,18630,523649961,gvozdodyor,"1448,28"
20569,906,178283,581,553,2148,9862,16275,17029,16799,33857,29970298,30034728,8,307018,27824,5634,19675762,308.06,70544,500374630,jar100,"1086,52"
20192,743,95964,377,351,2168,4046,11330,12427,20899,24108,14322533,25794976,7,169338,11148,6229,9077734,299.06,51287,610152550,MOSKA_zashhitnik,"601,69"
2806,0,23178,225,55,1811,1628,2910,3365,7122,6330,1968704,2802903,7,53163,3647,2953,1427317,106.37,15419,513945113,Toli_dageto,"451,88"
76193,1977,402419,777,619,2736,17355,30592,26765,10699,57976,102402410,77111496,10,578430,57194,8602,45042749,559.81,291710,533460261,sugnaag,"2002,92"
580,0,1651,133,10,649,111,265,286,1081,561,48283,97903,4,4711,193,11,74509,102.6,1,502367464,domi500,"146,77"
6142,0,27355,295,65,1633,1251,3186,3146,5396,6397,2920562,4365464,8,38838,3850,3503,1889253,198.99,5562,505612452,figursio1,"721,76"
258,6,3394,136,18,984,246,423,501,1262,942,87287,204990,5,9404,301,937,128351,51.81,1504,505744091,sandesko,"74,53"
637,140,5024,263,6,1541,169,384,419,374,809,255041,292816,7,10294,437,2011,212756,129.82,2800,635573609,Mars3781,"594,47"
11783,0,52252,316,157,1773,2247,5328,5387,17594,10872,4784253,6087991,8,85446,6684,3654,3433148,159.79,8201,600387091,SatelliteBridget,"763,19"
765,0,4072,182,11,1336,239,664,822,1497,1497,211840,623347,9,7466,469,1500,272686,73.49,2340,546630943,garsija_2017,"148,19"
15887,206,86146,492,146,2529,3961,7475,6905,9615,14526,15894804,13869706,8,128214,12937,8174,7151019,353.82,60816,508346783,janek565,"1586,65"
1862,9,9173,296,15,1497,495,1178,1250,3433,2443,1013659,1555795,9,15201,1223,4230,722485,161.36,6111,621564898,hipster1310,"632,56"
1749,0,9164,180,11,1367,352,1149,1229,1524,2389,290032,785174,8,18665,734,1404,429958,75.86,4980,513298397,borral,"140,49"
1019,0,2465,204,13,826,134,373,369,1682,755,140648,204433,5,5323,347,1334,154320,162.53,580,508447910,Kantjil,"453,02"
8934,14,40931,293,91,1746,1637,4899,5437,3346,10427,3465783,6661083,7,77455,4101,3398,3057213,227.3,25412,605139368,daza1983,"534,66"
4034,294,34286,454,97,1869,1791,3015,2934,5675,6046,3958272,4566686,9,70199,4229,3990,2743631,256.94,20517,636164816,BRANDERBURG_88,"974,44"
538,10,5312,183,9,1274,308,609,808,884,1426,225495,568328,4,11305,409,1742,260988,80.72,2781,550423356,JessicaStark02,"173,16"
1780,0,6874,247,30,1444,342,1007,1107,2599,2144,602973,940867,6,11702,1035,2693,529256,119.49,4803,601023693,Persona_kg,"510,17"
3360,0,12782,290,22,2099,792,1820,1887,4334,3729,1305441,2384692,7,21872,1687,3177,1080912,198.2,8529,548274023,mrka_pacovcara,"513,19"
5374,0,36123,209,73,1390,1323,3211,3425,11969,6709,1653139,2223829,7,73448,3653,2089,1399544,122.45,6610,500810312,mars931,"543,57"
7655,105,58142,803,111,2585,2429,4078,3538,10866,7727,13573387,10078347,9,80698,8602,8253,6206902,466.26,41277,629381279,Hunter_strelok_80,"2024,28"
515,0,6157,714,20,2216,386,468,486,725,974,1190808,953767,7,9051,1012,5063,695767,271.47,4173,617982513,m0ck3r,"1590,34"
702,0,4677,265,13,1230,272,508,551,2650,1072,293766,456650,5,9129,521,2774,283999,129.06,1349,503812011,Psychosocial666,"485,73"
1465,493,9498,366,45,1904,660,1235,1400,1689,2680,1343484,1641966,6,20081,1550,3260,981241,143.7,4742,618290042,alex225_winner,"699,05"
3944,64,29318,443,90,2801,1685,3347,3809,5590,7246,4686547,6187476,9,57247,4741,5905,3208930,161.36,18897,524429939,TOkiller03,"752,06"
2401,0,13482,324,46,1886,620,1507,1937,3021,3490,1505995,3036414,6,24815,1282,4421,1131814,240.37,4758,502797123,shortymen6,"440,98"
837,0,4619,152,19,694,307,634,631,906,1284,133657,259238,4,9777,440,569,195016,86.77,193,501503824,fallout__2006,"203,06"
2703,340,20920,347,64,1758,928,2183,2647,4839,4894,2372248,4013755,6,34121,2058,4514,1697093,168.97,11926,569820857,egzorcysta300,"557,30"
237,0,1551,163,4,712,92,257,265,480,526,50107,142097,3,3765,146,764,85644,70.52,894,625590886,RenamedUser_23071432,"90,51"
4726,569,24734,438,85,2000,2103,3529,4271,7475,7885,4863277,7749044,7,39164,3631,4946,3457203,244.24,15963,527342181,rantanplan12081980,"537,35"
21562,15,92423,504,168,2716,4401,9727,10099,16953,19994,19464201,19447432,10,149821,14986,7363,10069006,320.72,69124,518324188,alexkandel94,"1206,57"
25880,1232,122766,393,211,2271,7307,13147,13266,47422,26624,18513570,20394150,7,219377,17967,5894,10465816,292.07,84154,625927387,kosta___77,"984,54"
4736,151,24994,390,86,1817,1527,3317,3921,8475,7324,3701247,6580678,6,41148,3090,4597,2854164,213.01,15172,543324989,Dimac_,"501,88"
2741,63,21478,400,49,1848,1019,1981,2035,4503,4065,2472919,3182699,11,37341,2714,4026,1626867,280.99,8079,502581319,SHeik123,"861,37"
5306,5,32793,295,109,1641,1662,3340,3692,5064,7141,2684697,4868580,6,84575,3131,3243,2108732,229.28,19107,655568786,Leha_kulih_65296072,"500,35"
2676,0,26143,422,44,1689,1330,1976,2175,11802,4195,2722198,3999274,6,47516,2573,3754,1769426,264.49,17020,516639556,Lielnune,"815,42"
829,0,4720,139,11,621,93,406,490,587,907,55245,216236,3,17116,183,632,126244,68.09,1839,605441537,RenamedUser_39340172,"40,81"
4392,0,29321,237,59,1480,1632,3786,4484,15967,8329,2002135,5077625,6,69352,2827,2141,1976035,112.83,16932,516315511,lado149,"255,83"
20407,196,112133,644,196,2482,5294,9608,7941,21477,17745,20691156,16426351,8,157951,17644,7446,11425112,420.09,60181,502208526,Zielsko31,"1735,42"
99658,857,512603,801,613,3203,19761,30656,18052,32243,49321,94356074,46852076,12,697746,74948,9654,39521379,692.85,230887,598231791,TrueOld,"3518,65"
22183,566,66932,575,210,2426,2899,7049,6956,11279,14215,12947060,14558434,8,93139,8709,6229,8169008,514.09,50969,583969054,wegdra2021,"1115,41"
14356,208,67225,320,123,2270,3292,7616,8087,21031,15826,8345190,10049668,9,118492,9397,4933,5060476,184.34,44805,626638807,701r,"799,64"
60989,5619,209900,448,1010,2285,17756,30438,30247,62846,61695,59125341,45653014,9,357665,44851,6498,27639639,296.19,89337,596901868,fiatmulke,"1184,50"
2366,46,11449,475,38,3078,268,993,1029,2205,2060,1253599,1997396,7,16651,1190,3940,978896,206.32,8107,582691332,x_X_MisterTerrific_X_x,"870,10"
